publication_id,publisher,printer,notes,season,from_year,from_month,to_year,to_month,edition_subseries
1147508954,0,0, ,Spring,0,-1,0,0,0
1147679610,0,0, ,,0,-1,0,0,0
1147703246,0,0,Published by bradshaw books,,0,0,0,0,0
1147780691,0,0, ,,0,-1,0,0,0
1147785297,0,0, ,,0,0,0,-1,0
1147785854,0,0, ,,0,0,0,0,0
1147787254,0,0, ,,0,0,0,-1,0
1147794570,0,0, ,,0,0,0,-1,0
1147797664,0,0,"""Published at Magee University College, Londonderry""",Spring,0,0,0,0,0
1147831718,0,0,Published in The Irish Press.,,0,0,0,0,0
1147853437,0,0, ,Spring,0,-1,0,0,0
1147854295,0,0, ,Summer,0,0,0,-1,0
1147858965,0,0, ,,0,0,0,-1,0
1147872481,0,0, ,,0,0,0,-1,0
1147881160,0,0,Published in The Irish Press.,,0,0,0,0,0
1147887916,0,0, ,,0,0,0,-1,0
1147942695,0,0, ,Summer,0,-1,0,0,0
1147943252,0,0, ,,1970,0,0,-1,0
1147958416,0,0, ,,0,0,0,-1,0
1147966807,0,0, ,Spring,0,0,0,-1,0
1148034109,0,0, ,,0,0,0,-1,0
1148055850,0,0, ,,0,11,0,12,0
1148114545,0,0, ,Spring,0,-1,0,0,0
1148878732,0,0, ,,0,0,0,0,0
1148983463,0,0, ,,0,0,0,-1,0
1148984784,0,0,Published in The Irish Press,,0,0,0,0,0
1148990691,0,0,Series published in The Irish Press,,0,0,0,0,0
1148995921,0,0,Published in The Irish Press,,0,0,0,0,0
1148996973,0,0,Published in The Irish Press,,0,0,0,0,0
1149005132,0,0,Published in The Irish Press,,0,0,0,0,0
1149005989,0,0,Published in The Irish Press,,0,0,0,0,0
1149020748,0,0,Published in The Irish Press,,0,0,0,0,0
1149024398,0,0,Published in The Irish Press,,0,0,0,0,0
1149122705,0,0, ,,1999,0,0,0,0
1149256659,0,0,Poetry editor: John Hewitt,,0,0,0,0,0
1149280800,0,0,Groarke is guest editor for this special issue,,0,0,0,0,0
1149594622,0,0,Published by The Lyric Players Theatre,Spring,0,0,0,0,0
1149932372,0,0, ,,0,0,0,-1,0
1150278251,0,0, ,,0,0,0,-1,0
1150363608,0,0, ,,0,0,0,-1,0
1150368341,0,0, ,,0,0,0,-1,0
1150450600,0,0, ,,0,0,0,-1,0
1150792386,0,0, ,,0,0,0,-1,0
1150835604,0,0, ,,,,,,0
1150890286,0,0, ,,0,0,0,-1,0
1150965152,0,0, ,,0,0,0,-1,0
1150980649,0,0, ,,0,0,0,-1,0
1151046988,0,0, ,,0,0,0,0,0
1151053913,0,0, ,Spring,0,0,0,-1,0
1151057859,0,0, ,,0,0,0,0,0
1151065829,0,0, ,,0,0,0,0,0
1151081991,0,0, ,,0,0,0,-1,0
1151313503,0,0, ,,0,-1,0,0,0
1152083621,0,0, ,,0,-1,0,0,0
1152090139,0,0, ,,0,0,0,0,0
1153893352,0,0, Second series,,0,0,0,0,0
1154077182,0,0, ,,,,,,0
1155547658,0,0, ,,0,-1,0,0,0
1156768289,0,0, ,,1968,1,0,12,0
1156784460,0,0, ,,1975,1,0,12,0
1157010393,0,0, ,,1998,0,0,0,0
1157032557,0,0, ,,2006,0,0,0,0
1157107443,0,0, ,,1973,0,0,0,0
1157119587,0,0, ,,2006,0,0,0,0
1158064498,0,0, ,,,,,,0
1159379698,0,0, ,,0,0,0,0,0
1160117265,0,0, ,,0,-1,0,0,0
1161869514,0,0, ,,0,0,0,0,0
1162800988,0,0, ,,,,,,0
1163450937,0,0, ,,,,,,0
1163645608,0,0, ,,0,0,0,0,0
1163699964,0,0, ,,0,0,0,0,0
1163943259,0,0, ,,0,0,0,-1,0
1164665940,0,0, ,,0,8,9,-1,0
1166196069,0,0, ,,0,0,0,0,0
1167194109,0,0, ,,0,0,0,-1,0
1167304460,0,0, ,,0,0,0,-1,0
1167828522,0,0, ,,0,-1,0,0,0
1168374151,0,0, ,,0,-1,0,0,0
1168429030,0,0, ,,0,0,0,0,0
1169256567,0,0, ,,,,,,0
1169298047,0,0, ,,0,0,0,0,0
1170260696,0,0, ,,1873,7,1954,12,0
1170265711,0,0,"First edition of the journal, begins July 1873, ends December 1873",,1873,7,1873,12,0
1170266463,0,0, ,,1874,12,1875,11,0
1170266738,0,0, ,,0,0,0,0,0
1170341092,0,0, ,,1875,12,1876,11,0
1170357844,0,0, ,,1879,1,1879,12,0
1170430486,0,0,Published in The Irish Press.,,0,0,0,0,0
1170502890,0,0,,,1887,1,1887,12,0
1170509319,0,0, ,,0,0,0,0,0
1170763965,0,0, yearly volume,,1893,1,1893,12,0
1171285773,0,0,yearly volume,,1896,1,1896,12,0
1171301191,0,0, ,,0,0,0,0,0
1171355154,0,0, ,,0,0,0,0,0
1171379596,0,0, ,,0,0,0,0,0
1171536095,0,0,Yearly volume,,1897,1,1897,12,0
1171639226,0,0,"Yearly Volume. Irregular pagination: May jumps from p240 to p301, continues as normal after.",,1900,1,1900,12,0
1171661134,0,0, ,,0,-1,0,0,0
1171710502,0,0,Yearly Volume. Irregular numbering: Sept ends p540; Oct begins p580.,,1904,1,1904,12,0
1171980060,0,0,yearly volume,,1907,1,1907,12,0
1171994938,0,0, ,,0,0,0,0,0
1172077206,0,0,yearly volume,,1909,1,1909,12,0
1172156138,0,0,yearly volume,,1913,1,1913,1,0
1172174358,0,0, ,,0,0,0,0,0
1172243087,0,0,yearly volume,,1923,1,1923,12,0
1172516445,0,0,yearly volume,,1925,1,1925,12,0
1172687488,0,0,"yearly volume. Irregular pagination: January and February numbered as continuous from vol53 - January pp 674-728 (1-56), February pp 729-284 (57-112). Index paging 1-112.",,1926,1,1926,12,
1172776839,0,0,yearly volume,,1930,1,1930,12,0
1173110667,0,0,yearly volume,,1931,1,1931,12,0
1173241787,0,0, ,,0,0,0,0,0
1173265904,0,0,yearly volume,,1933,1,1933,12,0
1173286067,0,0,yearly volume,,1935,1,1935,12,0
1173343098,0,0, ,,,,,,0
1173350713,0,0,yearly volume,,1939,1,1939,12,0
1173360972,0,0,yearly volume,,1943,1,1943,12,0
1173809508,0,0, ,,0,0,0,0,0
1173873163,0,0,yearly volume,,1916,1,1916,12,0
1174036697,0,0, ,Fall/Winter & Spring,1998,0,1999,0,0
1174055092,0,0,yearly volume,,1919,1,1919,12,0
1174485640,0,0,yearly volume,,1921,1,1921,12,0
1174573430,0,0,yearly volume,,1928,1,1928,12,0
1174646083,0,0,yearly volume. Runs January 1874 - November 1874,,1874,1,1874,11,0
1174918186,0,0,yearly volume,,1901,1,1901,12,0
1175016268,0,0, ,,0,0,0,-1,0
1175365175,0,0, ,,,,,,0
1175597988,0,0, ,,0,-1,0,0,0
1175868254,0,0, ,,0,0,0,-1,0
1176218200,0,0, ,,0,0,0,0,0
1176276244,0,0, ,,0,0,0,0,0
1176308995,0,0, ,,0,0,0,0,0
1176371077,0,0, ,,0,0,0,0,0
1176474674,0,0, ,,0,0,0,0,0
1176543608,0,0, ,,0,0,0,0,0
1177266023,0,0,Oct-Dec,,,,,,0
1177773244,0,0, ,,0,0,0,0,0
1178319120,0,0, ,Winter/Spring,1992,0,1993,0,0
1178501448,0,0, ,,0,-1,0,0,0
1178721311,0,0, ,,0,0,0,0,0
1179148175,0,0,Jan/April,,,,,,0
1179328339,0,0, ,,0,0,0,0,0
1179565584,0,0, ,Summer,1965,,1965,0,0
1179762000,0,0, ,,1993,1,1993,1,0
1179847082,0,0, ,,0,0,0,0,0
1179935624,0,0, ,,0,0,0,0,0
1180020976,0,0, ,,0,0,0,0,0
1180092522,0,0, ,,0,0,0,0,0
1180395333,0,0, ,Summer,,,,,0
1180508076,0,0, ,,0,0,0,0,0
1180602560,0,0, ,,0,0,0,0,0
1181026211,0,0, ,,0,0,0,0,0
1181284899,0,0, ,,0,0,0,0,0
1182163583,0,0,The Irish Press,,0,0,0,0,0
1182234828,0,0, ,Spring,0,0,0,0,0
1182246949,0,0,Published in The Irish Press,,0,0,0,0,0
1182252421,0,0, ,,0,0,0,0,0
1182255180,0,0,Published in The Irish Press,,0,0,0,0,0
1182500989,0,0, ,Autumn,0,0,0,0,0
1182593470,0,0, ,,0,0,0,0,0
1182750992,0,0, ,Winter,0,0,0,0,0
1182756280,0,0, ,Winter,0,0,0,0,0
1182853975,0,0,Published in The Irish Press,,0,0,0,0,
1182854816,0,0,Published in The Irish Press.,,0,0,0,0,0
1182872110,0,0,Published in the Irish Press,,0,0,0,0,0
1182930676,0,0, ,,0,0,0,0,0
1183916359,0,0, ,,,,,,0
1184974796,0,0,Published in The Irish Press,,0,0,0,0,
1185354035,0,0, ,Autumn,0,0,0,0,0
1186144045,0,0, ,Fall/Winter,0,0,0,0,0
1186635213,0,0, ,,,,,,0
1186803038,0,0, ,,,,,,0
1188974108,0,0, ,Summer,,,,,0
1189223441,0,0, ,,0,-1,0,0,0
1190241063,0,0, ,,0,0,0,0,0
1190969930,0,0, ,,0,-1,0,0,0
1191203619,0,0, ,,0,0,0,0,0
1192054351,0,0, ,,0,-1,0,0,0
1192435449,0,0, ,,,,,,0
1193629685,0,0, ,,0,0,0,0,0
1193668297,0,0, ,Winter,0,0,0,0,0
1194165699,0,0, ,,,,,,0
1194200262,0,0, ,Spring,,,,,0
1198170751,0,0, ,,,,,,0
1199400249,0,0, ,,0,0,0,-1,0
1199412587,0,0, ,Autumn,,0,0,,0
1199720654,0,0,Published in The Irish Press,,0,0,0,0,0
1201546901,0,0, ,,0,0,0,0,0
1202279919,0,0, ,,0,-1,0,0,0
1202705116,0,0, ,,0,0,0,-1,0
1203519825,0,0, ,,,,,,0
1203644489,0,0,Published in The Irish Press,,0,0,0,0,0
1204469958,0,0, ,,0,-1,0,0,0
1210267914,0,0, ,,0,0,0,-1,0
1210403289,0,0, ,,0,0,0,0,0
1211278963,0,0, ,,0,0,0,0,0
1214310078,0,0, New series,Summer,0,0,0,0,0
1215300250,0,0, ,,,,,,0
1215913766,0,0,yearly volume,,1950,1,1950,12,0
1216311180,0,0, ,Spring,0,0,0,0,0
1217327191,0,0, ,,0,0,0,0,0
1218436903,0,0,,,0,0,0,-1,0
1219421098,0,0, ,,,,,,0
1219568133,0,0,No year given [1999].,,0,0,0,0,0
1221150698,0,0, ,,0,-1,0,0,0
1221470003,0,0, ,,,,,,0
1221636092,0,0, ,,0,0,0,-1,0
1221733726,0,0, ,,0,0,0,0,0
1222489771,0,0, ,,0,-1,0,0,0
1222651288,0,0, ,Summer,0,0,0,0,0
1223802652,0,0,Nov/Dec 1981,,,,,,0
1223871491,0,0, ,,0,0,0,0,0
1224790169,0,0, ,,,,,,0
1224790468,0,0, ,,,,,,0
1225098641,0,0, ,,0,0,0,-1,0
1225498913,0,0, ,,0,-1,0,0,0
1225689865,0,0, ,,0,-1,0,0,0
1225902470,0,0, ,,0,0,0,0,0
1226513506,0,0, ,,0,-1,0,0,0
1226625888,0,0,Dedicated to Diane Hyde,Winter,1983,0,1984,0,0
1226631691,0,0, ,,0,-1,0,0,0
1227411421,0,0, ,,0,0,0,0,0
1228190385,0,0, ,,0,-1,0,0,0
1228827910,0,0, ,,,,,,0
1228916862,0,0, ,Spring,0,0,0,0,0
1229553394,0,0, ,Autumn,,,,,0
1231306588,0,0,yearly volume,,1942,1,1942,12,0
1233670316,0,0, ,,0,0,0,0,0
1233757971,0,0, ,,0,0,0,0,0
1234101874,0,0, ,,0,0,0,0,0
1234961050,0,0,July-Sept,,,,,,0
1235316184,0,0, ,,0,0,0,0,0
1237524838,0,0, ,Autumn/Winter,,,,,0
1237912434,0,0,Published in The Irish Press,,0,0,0,0,0
1238325417,0,0, ,,0,-1,0,0,0
1239429265,0,0, ,,,,,,0
1239471890,0,0, ,,0,0,0,0,0
1239969332,0,0, ,,0,0,0,0,0
1240802819,0,0, ,,,,,,0
1241905891,0,0, ,Autumn,0,0,0,0,0
1243812318,0,0, ,Spring/Summer,0,0,0,0,0
1244658723,0,0, ,,0,-1,0,0,0
1244911600,0,0, ,,1983,1,0,12,0
1247889319,0,0, ,,0,0,0,0,0
1249408631,0,0,April-June,,,,,,0
1249977305,0,0, ,,0,0,0,0,0
1250168166,0,0, ,,,,,,0
1251813133,0,0, ,,0,0,0,-1,0
1254092295,0,0,July-Sept,,,,,,0
1254631072,0,0, ,,0,-1,0,0,0
1256160589,0,0, ,,,,,,0
1256503270,0,0, ,,1975,1,0,12,0
1258172884,0,0, ,,0,0,0,0,0
1258217521,0,0, ,,,,,,0
1258692382,0,0, ,,0,-1,0,0,0
1259345172,0,0, ,,1993,0,0,0,0
1260200153,0,0, ,,0,0,0,0,0
1260375596,0,0,Published in The Irish Press.,,0,0,0,0,0
1261676012,0,0, ,,0,-1,0,0,0
1262626798,0,0, ,,0,0,0,0,0
1266213320,0,0, ,,0,0,0,0,0
1266427734,0,0, ,,0,0,0,0,0
1267540151,0,0, ,,0,0,0,-1,0
1268085863,0,0, ,,1907,3,1907,3,0
1268213752,0,0, ,,0,0,0,-1,0
1268325756,0,0, ,,0,0,0,-1,0
1269336697,0,0, ,,0,0,0,0,0
1269706316,0,0, ,,0,0,0,0,0
1270116468,0,0, ,Summer,0,0,0,0,0
1270894550,0,0, ,,0,0,0,0,0
1271712170,0,0, ,,,,,,0
1272764977,0,0, ,,0,-1,0,0,0
1274500859,0,0, ,,1975,1,0,12,0
1274679747,0,0, ,,0,0,0,-1,0
1277079476,0,0, ,,0,0,0,0,0
1277760004,0,0, ,Autumn,0,-1,0,0,0
1279421826,0,0, ,,0,0,0,0,0
1280496315,0,0, ,,,,,,0
1282250720,0,0, ,,,,,,0
1282451276,0,0, ,,,,,,0
1282928508,0,0, ,,0,0,0,-1,0
1283852292,0,0, ,,0,0,0,0,0
1284329488,0,0, ,,0,0,0,0,0
1286082010,0,0, ,,,,,,0
1286669160,0,0, ,,0,0,0,0,0
1286750045,0,0, ,,0,0,0,0,0
1287330114,0,0, ,,0,0,0,-1,0
1291864950,0,0, ,,,,,,0
1292183126,0,0,Published in The Irish Press,,0,0,0,0,0
1292331282,0,0, ,,,,,,0
1292343953,0,0, ,Winter,0,0,0,-1,0
1293379992,0,0, ,,0,0,0,0,0
1293405112,0,0, ,,0,0,0,0,0
1293519298,0,0, ,,0,0,0,0,0
1294034192,0,0, ,,,,,,0
1295981542,0,0, ,,0,0,0,0,0
1296983630,0,0, ,,0,0,0,-1,0
1297105643,0,0, ,,1983,0,0,0,0
1299038205,0,0, ,,0,0,0,0,0
1299507785,0,0, ,,,,,,0
1300611556,0,0, ,,1989,0,0,0,0
1300651707,0,0, ,,,,,,0
1302027431,0,0, ,,0,0,0,0,0
1303907671,0,0, ,,1991,0,0,0,0
1305367825,0,0, ,,,,,,0
1306635106,0,0, ,,,,,,0
1306753413,0,0, ,,0,0,0,0,0
1307438624,0,0, ,,0,0,0,0,0
1308317226,0,0, ,,0,-1,0,0,0
1309300164,0,0, ,,0,0,0,0,0
1309392223,0,0, ,,0,-1,0,0,0
1310173720,0,0,n.s.,Spring,,,,,0
1312384562,0,0, ,Spring,,,,,0
1312464614,0,0, ,,,,,,0
1313503726,0,0,"1978-79, Part 1",,,,,,0
1313952924,0,0, ,,0,0,0,-1,0
1315258707,0,0, ,Winter,,,,,0
1315553013,0,0, ,,0,0,0,0,0
1315754582,0,0, ,,,,,,0
1316391030,0,0, ,,0,0,0,0,0
1317298781,0,0, ,,,,,,0
1317495151,0,0, ,,0,-1,0,0,0
1317909936,0,0, ,,0,0,0,-1,0
1318582720,0,0, ,,0,-1,0,0,0
1322252975,0,0, ,,,,,,0
1322979612,0,0,Published in The Irish Press,,0,0,0,0,0
1324303498,0,0, ,,0,-1,0,0,0
1325631749,0,0, ,,0,-1,0,0,0
1326453038,0,0, ,,0,-1,0,0,0
1326934114,0,0, ,,0,0,0,0,0
1329711701,0,0, ,Summer,0,-1,0,0,0
1329894244,0,0, ,,,,,,0
1331392290,0,0,,Autumn,0,0,0,0,0
1333895711,0,0,Published in The Irish Press,,0,0,0,0,0
1333920168,0,0, ,,0,0,0,0,0
1333995575,0,0, ,,0,0,0,-1,0
1334716252,0,0, ,,0,0,0,-1,0
1335343760,0,0, ,,,,,,0
1336037931,0,0, ,,,,,,0
1336844513,0,0, ,Spring,,,,,0
1338053105,0,0, ,Winter/Spring,,,,,0
1340027094,0,0, ,,,,,,0
1340596516,0,0, ,,0,-1,0,0,0
1341268186,0,0, ,,0,-1,0,0,0
1341593105,0,0,f,,0,-1,0,0,0
1342261107,0,0, ,,0,0,0,-1,0
1342277352,0,0, ,,0,-1,0,0,0
1342755923,0,0, ,Autumn,0,-1,0,0,0
1344414240,0,0,Published in The Irish Press.,,0,0,0,0,0
1344775595,0,0, ,,,,,,0
1344864613,0,0,nos. 11 and 12 are together,,1986,0,0,0,0
1346241949,0,0, ,Summer,,,,,0
1346277567,0,0, ,,0,0,0,0,0
1346357262,0,0, ,,0,-1,0,0,0
1349297481,0,0, ,,,,,,0
1349848869,0,0, ,,0,-1,0,0,0
1350686397,0,0, Published in The Irish Press,,0,0,0,0,0
1350998832,0,0, ,,0,0,0,0,0
1351033862,0,0,yearly volume,,1920,1,1920,12,0
1351234994,0,0,Published in The Irish Press,,0,0,0,0,0
1351235678,0,0, ,,0,0,0,0,0
1352162713,0,0, ,,0,0,0,0,0
1352218284,0,0, ,,0,0,0,0,0
1353312521,0,0, ,,,,,,0
1353418061,0,0, ,,,,,,0
1354158969,0,0, ,,0,-1,0,0,0
1354315032,0,0, ,,0,0,0,-1,0
1355192580,0,0, ,,0,0,0,0,0
1359509639,0,0, ,,0,0,0,-1,0
1360639453,0,0, ,,1974,1,0,12,0
1361735861,0,0, ,,1992,0,0,0,0
1363332998,0,0, ,,,,,,0
1366486476,0,0, ,,0,0,0,-1,0
1366772704,0,0, ,,0,-1,0,0,0
1368535253,0,0, ,,0,0,0,0,0
1368649089,0,0, ,,1989,0,0,0,0
1370371219,0,0, ,,0,0,0,0,0
1370575010,0,0, ,,0,0,0,0,0
1371245314,0,0,Drawings and decoration by Grace Perry,,,,,,0
1373610587,0,0, ,,1982,0,1983,0,0
1376834036,0,0, ,,,,,,0
1379941085,0,0, ,,0,0,0,0,0
1380321971,0,0, ,,,,,,0
1380604603,0,0, ,,0,0,0,0,0
1381007014,0,0, ,,,,,,0
1381248284,0,0, ,,0,0,0,0,0
1381310906,0,0, ,,0,-1,0,0,0
1384913080,0,0, ,,0,0,0,0,0
1386368243,0,0, ,,0,0,0,-1,0
1386894010,0,0, ,,,,,,0
1387502020,0,0, ,,0,-1,0,0,0
1387526370,0,0, ,,0,0,0,-1,0
1388469899,0,0,Published in The Irish Press,,0,0,0,0,0
1388604262,0,0, ,,0,-1,0,0,0
1389361746,0,0, ,,0,0,0,0,0
1389417224,0,0, ,,0,0,0,-1,0
1389796054,0,0, ,,0,-1,0,0,0
1390431914,0,0, ,,,,,,0
1390504933,0,0, ,,0,0,0,0,0
1390648939,0,0, ,,1988,0,0,0,0
1390906164,0,0,Published in The Irish Press,,0,0,0,0,0
1391694567,0,0, ,,0,-1,0,0,0
1392280538,0,0, ,,0,0,0,0,0
1392433337,0,0, ,,0,0,0,-1,0
1392641638,0,0, ,,1983,0,0,-1,0
1392729948,0,0, ,,0,0,0,0,0
1392852026,0,0, ,,0,0,0,0,0
1393419054,0,0, ,,0,0,0,0,0
1393563788,0,0, ,Summer,0,0,0,0,0
1394678406,0,0,Sept 1979/Jan 1980,,,,,,0
1395302777,0,0, ,Winter,1950,,1951,0,0
1396159784,0,0, ,,0,0,0,-1,0
1396437271,0,0, ,,0,-1,0,0,0
1397337880,0,0, ,,0,-1,0,0,0
1397883972,0,0, ,,0,0,0,0,0
1398612874,0,0, ,,0,-1,0,0,0
1401289133,0,0, ,,0,0,0,0,0
1401826040,0,0, ,,0,0,0,0,0
1402029320,0,0,Published in The Irish Press,,0,0,0,0,0
1402196545,0,0, ,,,,,,0
1402649123,0,0, ,Summer/Autumn,0,0,0,0,0
1403710620,0,0,Published in The Irish Press,,0,0,0,0,0
1403893107,0,0, ,Summer,0,0,0,0,0
1404635066,0,0, ,,0,0,0,0,0
1405035489,0,0, ,,0,0,0,0,0
1405379552,0,0, ,,0,0,0,0,0
1405915691,0,0, ,,0,-1,0,0,0
1406222094,0,0, ,,0,-1,0,0,0
1406315549,0,0, ,,0,-1,0,0,0
1407373842,0,0, ,,0,0,0,-1,0
1407747509,0,0, ,,,,,,0
1409083674,0,0, ,,0,0,0,0,0
1409235871,0,0, ,,,,,,0
1409640395,0,0, ,,0,-1,0,0,0
1410665930,0,0, ,,2000,0,0,0,0
1411191909,0,0, ,,0,0,0,0,0
1411526111,0,0, ,,0,0,0,0,0
1412436316,0,0, ,,0,0,0,0,0
1413398487,0,0, ,,0,0,0,0,0
1413678389,0,0, ,Summer,0,0,0,-1,0
1415633284,0,0, ,,,,,,0
1417287816,0,0, ,,0,-1,0,0,0
1417673453,0,0, ,Autumn,0,0,0,0,0
1417840491,0,0, ,,0,0,0,0,0
1418537896,0,0, ,,0,-1,0,0,0
1419228253,0,0, ,,0,0,0,-1,0
1421228012,0,0, ,,0,-1,0,0,0
1422391417,0,0, ,,,,,,0
1423831958,0,0, ,,,,,,0
1424026626,0,0, ,,0,0,0,-1,0
1425081896,0,0, ,,0,0,0,-1,0
1425400802,0,0, ,,0,0,0,-1,0
1425554829,0,0,,,0,0,0,0,0
1425623791,0,0, ,,0,0,0,-1,0
1426676193,0,0, ,,0,0,0,0,0
1427248353,0,0,"Date and number not given [no. 1, 1998]",,0,0,0,0,0
1427773517,0,0, ,,0,0,0,-1,0
1428050952,0,0, Published by New Writers' Press,Summer,0,0,0,0,0
1428402618,0,0, ,Spring,0,0,0,0,0
1429267455,0,0, ,,0,-1,0,0,0
1429623210,0,0, ,,,,,,0
1429644009,0,0, ,Summer,0,0,0,0,0
1431245505,0,0,1961-62,Winter,,,,,0
1431879067,0,0, ,Winter,0,-1,0,0,0
1432089852,0,0, ,,0,-1,0,0,0
1433004969,0,0, ,,0,0,0,0,0
1434434976,0,0, ,,0,0,0,0,0
1434472851,0,0, ,,,,,,0
1434479865,0,0, ,,,,,,0
1438658517,0,0, ,Spring,0,-1,0,0,0
1439033556,0,0, ,,0,0,0,0,0
1439613028,0,0, ,,,,,,0
1440404687,0,0,Jan-March,,,,,,0
1440736030,0,0, ,,0,0,0,0,0
1443928901,0,0,Published in The Irish Press.,,0,0,0,0,0
1443962269,0,0, ,,0,0,0,0,0
1444525626,0,0, ,Summer/Autumn,0,0,0,0,0
1444783525,0,0, ,,0,-1,0,0,0
1445638807,0,0, ,,0,0,0,0,0
1446333800,0,0, ,,0,0,0,0,0
1448541304,0,0, ,,,,,,0
1451450926,0,0, ,Winter,,,,,0
1451870648,0,0, ,,0,0,0,0,0
1451917641,0,0, ,,0,0,0,0,0
1452476782,0,0, ,,,,,,0
1452815965,0,0, ,,,,,,0
1453052097,0,0, Mar/Apr/May,,,,,,0
1454049665,0,0, ,,0,0,0,0,0
1454740111,0,0, ,,,,,,0
1455421025,0,0, ,,,,,,0
1456652570,0,0, ,,0,-1,0,0,0
1458265493,0,0, ,,1984,0,0,0,0
1459362609,0,0,Published in The Irish Press.,,0,0,0,0,0
1459549711,0,0, ,Winter,0,-1,0,0,0
1459692930,0,0, ,,0,-1,0,0,0
1460361097,0,0, ,,1980,1,0,12,0
1461684799,0,0, ,,0,0,0,-1,0
1461731504,0,0, ,,1972,1,0,12,0
1462259529,0,0, ,,0,0,0,-1,0
1464363348,0,0, ,,0,-1,0,0,0
1465240661,0,0, ,Spring,0,-1,0,0,0
1465466584,0,0,Published in The Irish Press.,,0,0,0,0,0
1467480289,0,0, ,,0,-1,0,0,0
1467502878,0,0, ,,0,0,0,0,0
1469005551,0,0, ,,,,,,0
1469490677,0,0, ,,,,,,0
1469677437,0,0, ,,0,0,0,0,0
1469935563,0,0, ,,1969,1,0,12,0
1471684892,0,0, ,,0,0,0,0,0
1471753753,0,0, ,Autumn,0,0,0,0,0
1472014354,0,0, ,,0,0,0,0,0
1475411963,0,0, ,Autumn,0,0,0,0,0
1475793410,0,0, ,,0,0,0,0,0
1476324622,0,0, ,,0,0,0,0,0
1476847665,0,0, ,,,,,,0
1478601964,0,0, ,,,,,,0
1478726947,0,0,Published in The Irish Press.,,0,0,0,0,0
1479291374,0,0, ,,0,0,0,-1,0
1479599260,0,0, ,,,,,,0
1480364275,0,0, ,,,,,,0
1481135624,0,0, ,,,,,,0
1481353147,0,0, ,,0,0,0,0,0
1482884445,0,0, ,,0,0,0,-1,0
1483246510,0,0, ,,0,0,0,0,0
1483818529,0,0, ,,0,0,0,0,0
1484210062,0,0, ,,1986,0,0,-1,0
1484427196,0,0, ,Spring,0,0,0,0,0
1484503595,0,0, ,,,,,,0
1484682958,0,0,Published in The Irish Press,,0,0,0,0,0
1485855383,0,0, ,,0,0,0,-1,0
1486074806,0,0,Published in The Irish Press,,0,0,0,0,0
1486340494,0,0, ,,0,0,0,-1,0
1487618370,0,0, ,,0,0,0,-1,0
1488036590,0,0, ,,0,0,0,-1,0
1489306294,0,0, ,,0,0,0,0,0
1489643638,0,0, ,,,,,,0
1490107479,0,0, ,,0,-1,0,0,0
1490343693,0,0, ,,0,0,0,0,0
1491735092,0,0, ,,0,0,0,0,0
1492096585,0,0,Published in The Irish Press,,0,0,0,0,0
1492413852,0,0, ,,,,,,0
1492777883,0,0, ,,0,0,0,0,0
1493199220,0,0, ,,0,0,0,0,0
1493293096,0,0, ,Summer,0,0,0,0,0
1495717280,0,0, ,,0,0,0,-1,0
1496094678,0,0, ,,0,0,0,0,0
1496721890,0,0, ,,,,,,0
1496746190,0,0, ,,0,0,0,-1,0
1498338322,0,0, ,,0,0,0,-1,0
1498987830,0,0, ,Spring/Summer,,,,,0
1499124584,0,0, ,,1970,1,0,12,0
1499275632,0,0,Published in The Irish Press.,,0,0,0,0,0
1499277830,0,0, ,,1964,1,0,12,0
1500394418,0,0, ,,0,0,0,0,0
1500474204,0,0, ,,0,0,0,-1,0
1500737571,0,0, ,,0,0,0,0,0
1501168898,0,0, ,,,,,,0
1501962188,0,0, ,,0,0,0,0,0
1502747341,0,0, ,,,,,,1963123722
1503843880,0,0, ,,1972,1,0,12,0
1504825983,0,0, ,Spring/Summer,0,0,0,0,0
1506319162,0,0, ,Spring,0,0,0,0,0
1507428219,0,0, Volume 53,,,,,,0
1507853257,0,0, ,,,,,,0
1509169270,0,0, ,Spring/Summer,0,0,0,0,0
1509292046,0,0, ,,0,0,0,0,0
1509464015,0,0, ,,2004,0,0,0,0
1510145385,0,0, ,,0,0,0,0,0
1511458728,0,0, ,,0,0,0,-1,0
1512043942,0,0,Published in The Irish Press,,0,0,0,0,0
1512414598,0,0,Published in The Irish Press.,,0,0,0,0,0
1512998611,0,0, ,,,,,,0
1513578057,0,0, ,,0,0,0,0,0
1513742870,0,0,Oct-Dec,,,,,,0
1515042691,0,0, ,Spring,0,0,0,0,0
1515665410,0,0,Published in The Irish Press.,,0,0,0,0,0
1516847803,0,0, ,,0,0,0,0,0
1517869651,0,0, ,,0,0,0,-1,0
1518630457,0,0, ,,0,0,0,-1,0
1519276646,0,0,Poetry editor John Hewitt. Published by the Lyric Players. Foreword by O'Malley.,Winter,0,0,0,0,0
1520172931,0,0, ,,1942,0,0,0,0
1520227127,0,0, ,,0,0,0,0,0
1520947622,0,0, ,,1941,0,1941,0,0
1522744144,0,0, ,,,,,,0
1522768473,0,0," Published as a supplement to the normal weekly edition, instead of as a stand-alone publication.",,,,,,1963123722
1523033296,0,0, ,,0,0,0,0,0
1523922946,0,0, ,,,,,,0
1525222801,0,0,Published in The Irish Press,,0,0,0,0,0
1525689051,0,0, ,,0,-1,0,0,0
1528470877,0,0, ,,1973,0,1974,0,0
1529408180,0,0, ,,,,,,0
