DB_id,title,lastname_keyname,alternative_spelling,firstname,firstname_alternative_spelling,middle_names,primary_researcher,male_female,type_of_name,is_alternative_name_of,is_master_name,dob_is_fl,dob_is_circa,birth_year,birth_month,birth_day_of_month,born_settlement,born_county,born_country,dod_is_fl,dod_is_circa,died_year,died_month,died_day_of_month,died_settlement,died_county,died_country,associated_places,education,last_edited,notes,sources,completed
1269077409,,A Woman Reader,,,,,,female,Pseudonym,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-09-08 00:00:00,,Irish Statesman,0
1270157157,,McK. Bary,,Valerie,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-16 00:00:00,,Journal of the Kerry Archaeological and Historical Society 1988,0
1270600276,,Williams,,Moira,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,unknown,2005-08-19 00:00:00,,KR,0
1270695851,,O'Neill,,Onora,,,,female,,,0,0,0,1941,0,0,Aughafatten,Antrim,Ireland,0,0,0,0,0,,,,,tertiary,2005-06-01 00:00:00,,Field Day,0
1270935454,,Ní Néill,,Carmel,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-08-31 00:00:00,,,0
1271008122,,de Bhéal,,Gillian,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-09 00:00:00,,,0
1271074586,,Robinson,,Hilary,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-08 00:00:00,,IUR 1979,0
1271186075,,Ní Ghráinne,,Carméal,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-13 00:00:00,,,0
1271230599,,Ní Néill,,Nuala,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-13 00:00:00,,,0
1271236794,,Seumae Mac Oisin,,,,,,female,Pseudonymn,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,,Irish Citizen,0
1271455280,,Tierney,,Ann,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-17 00:00:00,,Old Kilkenny Review 1996,0
1271511606,,Oireachtas,An tOireachtas,,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-07-13 00:00:00,,,0
1272309807,,Bird,,May,,,JM,female,Maiden,-470545852,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,Novelist,Brown 2,0
1272664111,,Hines,,Deirdre,,,,female,,0,0,1,0,1991,0,0,,,,0,0,0,0,0,,,,Dublin,tertiary,2007-10-22 00:00:00,Playwright,,0
1272760929,,Lyn Madden,,,,,,female,Pseudonymn,-1561735200,0,0,0,1946,0,0,Cork,Cork,Ireland,0,0,0,0,0,,,,London,primary,2005-06-14 00:00:00,,Field Day,0
1272843737,,M.R.,,,,,,female,Pseudonymn,531749242,0,0,0,1844,0,0,Rathgar,Dublin,Ireland,0,0,1917,2,12,Rathfarnham,Dublin,Ireland,,,2005-06-07 00:00:00,"Contributor to The Annals of St Anthony, The Messenger of the Sacred Heart, and the Irish Rosary.",AC,0
1273078751,,Gahan,,Marie,,,,female,,0,0,0,0,0,0,0,,Dublin,Ireland,0,0,0,0,0,,,,,,2007-04-03 00:00:00,Contributor to Womens Work anthologies,Womens Work anthologies,0
1273348905,,Byard,,Olivia,,,,female,,0,0,0,0,1946,0,0,,,Wales,0,0,0,0,0,,,,England; Canada; Oxford,,2005-11-18 00:00:00,Poet,Honest Ulsterman; Poetry Ireland 38 (1993),0
1273516467,,Bryce,,Celia,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Northumberland. Irish association??,,2006-05-05 00:00:00,Fiction writer,Cork Literary Review 5 (1998),0
1274152922,,Treacy,,Maura,,,,female,,18431315,0,0,0,1946,0,0,,Kilkenny,Ireland,0,0,0,0,0,,,,,,2007-08-13 00:00:00,Fiction/short story writer,"New Irish Writing, The Irish Press, 1 December 1973",0
1274249176,,O'Cuiv,,B.,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-10-13 00:00:00,,,0
1274275798,,O'Conor Eccles,,Charlotte,,,JM,female,Maiden,,0,0,0,1863,0,0,Roscommon,Roscommon,Ireland,0,0,1911,6,14,London,,England,,secondary,2005-06-08 00:00:00,"Contributor to The Irish Monthly. Novelist, journalist, translator and poet",AC; NDNB,0
1274757698,,Kenneally,,Michael,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-05-11 00:00:00,,,0
1275164201,,Fairburn,,Eleanor,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-18 00:00:00,,Cathair na Mart 1993,0
1275170944,,Kennedy,,Patricia,,,,female,,0,0,0,0,0,0,0,Cork,,,0,0,0,0,0,,,,"Cork, Dublin",tertiary,2007-07-20 00:00:00,,Studies 1999,0
1275175732,,Cohen,,Rebecca,,,,female,,0,0,0,1,1949,0,0,,,,0,0,0,0,0,,,,"Winston-Salem, North Carolina",,2006-02-02 00:00:00,Poet. Works as an art director.,Cyphers 29 (1988),0
1275356577,Mrs,Maynard,,Theodore,,,,female,Married,-1523728996,0,1,0,1919,0,0,,,,0,0,0,0,0,,,,Dublin,,2007-10-20 00:00:00,Playwright,,0
1275939589,,Kenny,,M,,L,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Dublin,,2005-06-14 00:00:00,Novelist,Brown,0
1276549738,,Gilmartin,,Mary,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-16 00:00:00,"Dept of Geography, UCD",Irish Geography 2004,0
1276640121,,Doyle,,Rose,,,,female,Published under,0,0,1,0,1996,0,0,,,,0,0,0,0,0,,,,,unknown,2007-07-24 00:00:00,Novelist,,0
1276855628,,Breen,,Christine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-05-03 00:00:00,writer,Ireland in Mind: An Anthology (2000),0
1277209112,,Godley,,Maude,,,,female,,0,0,0,0,1863,0,0,Ashfield,Cavan,Ireland,0,0,0,0,0,,,,London,,2005-06-16 00:00:00,,Brown 2,0
1277212314,,Martin,,Mary,,Letitia,JM,female,,0,0,0,0,1815,8,28,Ballinahinch Castle,Galway,Ireland,0,0,1850,11,7,,,,Belgium,,2005-08-19 00:00:00,Philanthropist and writer.,NDNB; Brown,0
1277245706,,Crawford,,Isabella,,Valancey,,female,,0,0,0,0,1850,0,0,Dublin,,Ireland,0,0,1887,0,0,Toronto,,Canada,Wisconsin; Ontario; Peterborough,unknown,2007-07-11 00:00:00,"Poet, novelist and short story writer",Loeber & Loeber,0
1277293670,,Montgomery,,Eliza,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,"Ballymena, Enniskillen.",,2005-06-07 00:00:00,,AC,0
1277570686,,Allen Randolph,,Jody,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,USA,,2006-01-19 00:00:00,"Teaches at Westmont College, Santa Barbara, California",Poetry Ireland Review 79 (2004),0
1278271726,,Chance,,Ann,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,London,,2006-02-09 00:00:00,"Poet. Graduated from University College, Dublin in 1968. Has lived in London for many years.",Cyphers 38 (1993),0
1278519615,,Ní Earlaigh,,Eibhlín,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-08-29 00:00:00,,,0
1279195364,,McCormick,,Jeri,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,"Madison, Wisconsin, USA.",,2005-11-21 00:00:00,Poet,Poetry Ireland Review 45 (1995),0
1279973955,,Haslam,,Martha,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-06-19 00:00:00,Nun.,"New Irish Writing, The Irish Press, 11/10/1980.",0
1280871425,,Ó Criomhthain,,Eibhlís,,,,female,Married,-440517632,0,0,0,1911,0,0,Great Blasket Island,Kerry,Ireland,0,0,1971,9,12,,,Ireland,,,2005-06-01 00:00:00,,Field Day,0
1281400012,,Satchwell,,Linda,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,California,tertiary,2006-02-14 00:00:00,Poet and fiction writer,Cyphers 45 (1998),0
1281670834,,Baxter,,Carol,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2007-07-20 00:00:00,,,0
1282014358,,Hayden,,M.,,T.,,female,Published under,1533817929,0,0,0,1862,5,19,Dublin,,Ireland,0,0,1942,7,12,Dublin,,Ireland,,tertiary,2007-06-13 00:00:00,Historian,Field Day; NDNB,0
1282726420,,Patterson,,Helen,,,,female,,,0,0,0,0,0,0,Belfast,,,0,0,0,0,0,,,,,,2005-06-06 00:00:00,,AC,0
1282908122,,Robins,,Gertrude,,,,female,,0,0,1,0,1913,0,0,,,,0,0,0,0,0,,,,Dublin,,2007-10-19 00:00:00,Playwright,,0
1283365462,,Bowen,,Elizabeth,,,,female,,1117623038,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-03-28 00:00:00,,Irish Writing 27 (1954),0
1284312360,,,,,,Pádraicín,,female,Irish Pseudonymn,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-03-14 00:00:00,,,0
1284849141,,Michael,,Christine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,"Keyworth, Nottinghamshire, England",,2005-11-09 00:00:00,,,0
1285297319,,McCarthy,,Karen,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-19 00:00:00,,Sliabh Aughty,0
1285687391,,Cairns,,David,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-10-12 00:00:00,,,0
1286094774,,Townshend,,Maude,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-09-05 00:00:00,,Irish Statesman,0
1286108888,,MacEntee,,Máire,,,,female,,-151400861,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-03-22 00:00:00,,The Shop 5 (2001),0
1286960591,,Ní Dálaigh,,Bríd,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-13 00:00:00,,,0
1288041099,,Ní Chléirigh,,Sinéidín,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-03 00:00:00,,,0
1288114912,,Ní Dhraighneáin,,Aoife,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-01-13 00:00:00,,,0
1288392445,,MacLeod,,Catriona,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Scotland,tertiary,2005-09-06 00:00:00,NUI. Published a short life of Robert Emmet,Capuchin Annual 1944,0
1289179885,,McK. Bary,,Valerie,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-16 00:00:00,,,0
1290361980,,Ní Raghallaigh,Ó Raghallaigh,Máire,,,,female,,848629214,0,0,1,1870,0,0,,Meath,Ireland,0,0,1941,6,20,,Kildare,Ireland,"Kildare, Meath",,2007-06-28 00:00:00,A member of Conradh na Gaeilge. !988 was on the editing committee of An Claidheamh Soluis. Worked for the Irish Book Company.  1916 founded a book shop in Dublin,Beathaisnéis a hAon,0
1290446461,Mrs,Clarke,,Charles,,Marion,,female,Married,-198809108,0,0,0,0,0,0,Dromara,Down,Ireland,0,0,0,0,0,,,,,,2005-06-13 00:00:00,,AC; Brown,0
1291019660,,Bhreathnach,,Nuala,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-01-12 00:00:00,,,0
1291592038,,Clifton,,Violet,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-18 00:00:00,,Cathair na Mart 2003,0
1291974535,,Lee,,Nuala,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-03-31 00:00:00,Poet,The Salmon 5 (1982),0
1292044608,,Rowan,,Annie,,M.,,female,Published under,355327131,0,0,1,1844,0,0,Blennerville,Kerry,Ireland,0,0,1913,0,0,,,,,,2007-08-21 00:00:00,,,0
1292727445,,Bolton,,Julia,,F.,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,Poet,Irish Statesman,0
1293072746,,Dwyer,,Eileen,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Waterford,,2007-04-13 00:00:00,,Womens Work anthologies,0
1293703118,,Ní Chreacháin,,Fírinne,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-10-06 00:00:00,,,0
1293787387,,An Ulster Clergyman,,,,,,female,Pseudonymn,1333076918,0,0,0,1856,0,0,,,,0,0,1928,0,0,,,,,,2007-07-31 00:00:00,,,0
1294620585,,Bork,,Shirley,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-30 00:00:00,Fiction/short story writer,"New Irish Writing, The Irish Press, 23 April 1977",0
1295588859,,O'Neill,,Kelly,,Ann,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,unknown,2005-08-17 00:00:00,,KR,0
1296182435,,Hopkin,,Alannah,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-16 00:00:00,Fiction writer,Cork Literary Review 11 (2005),0
1296689343,,O'Rahilly,,T.,,F.,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-14 00:00:00,,,0
1296816729,,Disterheft,,Dorothy,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-28 00:00:00,,,0
1299486785,,Connolly,,Linda,,,,female,Published under,0,0,0,0,1971,0,0,,,,0,0,0,0,0,,,,,tertiary,2007-07-13 00:00:00,Academic,,0
1300649714,,Brady,,Margaret,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-17 00:00:00,,,0
1301267898,,Street,,Sheila,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Galway,tertiary,2005-08-19 00:00:00,"AIDS Help West, Galway",Women's Studies Review,0
1301277533,,O'Mahony,,Norah,Nora,,,female,Married,-1713525172,0,0,0,1865,0,0,,,,0,0,1932,0,0,,,,,,2007-02-20 00:00:00,"Contributor to the Irish Monthly, Pall Mall Gazette, and The Social Review.",AC; Brown,0
1301349852,,Macken,,Mary,,M,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-06-24 00:00:00,,,0
1301420850,,Haran,,Evelyn,,,,female,,0,0,0,0,1946,0,0,,Sligo,Ireland,0,0,0,0,0,,,,,,2000-09-26 00:00:00,Fiction/ Short Story Writer. Worked For Third World Aid Organisations.,"New Irish Writing, The Irish Press 31 October 1981.",0
1303193427,,Pirrie,,Jill,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-10-06 00:00:00,Teacher and author.,Honest Ulsterman 1998,0
1303402046,,Ní Luasaigh,,Caitlín,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-04-27 00:00:00,,,0
1303523994,,Kehoe,,Imelda,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-17 00:00:00,,Old Kilkenny Review 1991,0
1303847118,,M.J.I.,,,,,,female,Pseudonymn,-1923554912,0,0,0,1845,1,27,Clonakilty,Cork,Ireland,0,0,1916,8,17,New York,,USA,,,2005-06-06 00:00:00,Contributor to The Catholic Bulletin.,AC,0
1304774807,,Swift,,Catherine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-28 00:00:00,,,0
1304873808,,Johnston,,Dorothy,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Aberdeen,,2006-05-03 00:00:00,Historian,IHSMar 1980,0
1305364322,,Tregebov,,Rhea,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-25 00:00:00,Poet,Poetry Ireland Review 57 (1998),0
1306350776,,Alexander,,Joy,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-21 00:00:00,Fiction writer,Fortnight 117 (19 December 1975),0
1306847459,,Clarke,,Clara,,,,female,Published under,0,0,1,0,1970,0,0,Dublin,,Ireland,0,0,0,0,0,,,,,unknown,2007-07-22 00:00:00,Poet,,0
1306857448,,Ní Dhochartaigh,,Bríd,,,,female,Irish Pseudonymn,0,0,0,0,1884,0,0,Fánaid,Donegal,Ireland,0,0,1961,5,14,,Monaghan,Ireland,"Donegal, Monaghan",,2007-06-28 00:00:00,"Essay's and stories in the Father Mathew Record(May 1910) , Inis Fáil, An Crann, Young Ireland, An tUltach, Béaloideas. She was an Irish teacher in a convent in Monaghan. She was a teacher from 1912-1949.",Beathaisnéis a hAon,0
1307558655,,Priestly McCracken,,L.,,A. M.,JM,female,Published under,1073731704,0,0,0,1865,0,0,,,,0,0,0,0,0,,,,,,2005-08-08 00:00:00,,Irish Citizen,0
1307684465,,Allen,,Rachel,,,,female,,0,1,0,0,0,0,0,Dublin,,Ireland,0,0,0,0,0,,,,Cork,,2007-06-12 00:00:00,Food writer and cook.,UKTV,0
1307801701,,Gonne,,Maude,,,JM,female,,,0,0,0,1866,12,21,,Surrey,England,0,0,1953,4,27,Dublin,Dublin,Ireland,France,home,2005-08-08 00:00:00,,Field Day; NDNB,0
1308872972,,Hamilton,,Margaret,,Wolfe,,female,Maiden,42766103,0,1,0,1854,,0,Ross Carbery,Cork,Ireland,0,0,1897,1,24,Bandon,Cork,Ireland,,secondary,2005-06-08 00:00:00,Novelist,NDNB,0
1308920443,,Buckley,,Zo,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-12-15 00:00:00,,,0
1309116189,,O'Brien,,Kate,,,,female,Published under,1818580353,0,0,0,1897,0,0,,,,0,0,0,0,0,,,,,,2006-08-11 00:00:00,,,0
1309626364,,,,,,,,female,,0,0,0,1,0,0,0,,,,0,0,0,0,0,,,,,,2007-02-22 00:00:00,,,0
1310156180,,Kerr,,Barbara,,M.,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2006-01-12 00:00:00,,HIS,0
1310454627,,Moxley,,Gina,,,,female,,,0,0,0,1957,0,0,Cork,Cork,Ireland,0,0,0,0,0,,,,,,2005-06-01 00:00:00,,Field Day,0
1310688683,,Varian-Barry,,Sarah,,,,female,Married,0,0,0,0,1957,0,0,Cork,Cork,Ireland,0,0,0,0,0,,,,,,2006-05-04 00:00:00,Poet and actress. Married to artist Gerald Barry. Spent some time travelling in Europe and the Middle East.,Cork Literary Review 1 (1994),0
1311358721,Miss,Eden,,Maud,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,,Irish Citizen,0
1312389673,,Boland,,Rosita,,,JM,female,,,0,0,0,1965,0,0,Ennis,Clare,Ireland,0,0,0,0,0,,,,"Australia, London",tertiary,2005-08-19 00:00:00,,Field Day,0
1312855222,,Ní R.,,M,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-13 00:00:00,,,0
1312972137,,Bergin,,Osborn,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-28 00:00:00,,,0
1312989866,,morh,,,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-11-11 00:00:00,,,0
1313109144,,Ros,,Amanda,,M'Kitterick,JM,female,Married,1892224697,0,0,0,1860,12,8,Ballynahinch,Down,Ireland,0,0,1939,2,2,Belfast,,Ireland,,tertiary,2005-08-19 00:00:00,,Field Day; NDNB,0
1313213498,,Ní Dhúill,,Máiréad,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-01-12 00:00:00,,,0
1313306170,,Robinson,,Kate,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-06-19 00:00:00,,Studies 1992,0
1313949866,,Nudds,,John,,R.,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-01-09 00:00:00,,,0
1316424430,,F.C.H.,,,,,,female,Pseudonymn,-1603648296,0,0,0,1830,0,0,,,,0,0,0,0,0,,,,,,2007-04-11 00:00:00,,,0
1316793616,,O'Leary,,Eileen,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-05-03 00:00:00,Irish language poet,An Anthology of Irish Literature (1954),0
1316861575,,Ritchie,,Anne,,Thackery,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-08-18 00:00:00,,,0
1317290037,,Ventura,,Beatriz,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-12-19 00:00:00,,,0
1317564056,,Conroy-Baker,,Terry,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Connemara,,2005-08-19 00:00:00,,Women's Studies Review,0
1318597252,,Dalrymple,,Julia,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-03-30 00:00:00,,,0
1318918949,,Firtéar,,Máirín,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-01-12 00:00:00,,,0
1319085236,,Prendergast,,E.,,,,female,Published under,331610998,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-17 00:00:00,,,0
1319110084,,O'Connor,,Helena,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Limerick,,2005-08-08 00:00:00,Hon. Sec MWFL,Irish Citizen,0
1319543776,,Dorgan,,Máire,,,,female,,0,0,0,0,0,0,0,,Kerry,Ireland,0,0,0,0,0,,,,England; Cork.,,2006-05-19 00:00:00,Founding member of Cork Women's Action Group,"Irish Journal of Feminist Studies 2, 1; Cork Review 3 (1980)",0
1320271058,,McIntosh,,Gillian,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-10-06 00:00:00,,Honest Ulsterman 1998,0
1320441848,,Ní Mhaoláin,,Siubhán,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-08-25 00:00:00,,FD IV,0
1320991704,,Ní Ghlinn,,Áine,,,,female,,,0,0,0,1955,0,0,Tipperary,Tipperary,Ireland,0,0,0,0,0,,,,,tertiary,2005-06-01 00:00:00,,Field Day,0
1321483106,,Guerin,,Veronica,,,JM,female,,,0,0,0,1958,0,0,Artane,Dublin,Ireland,0,0,1996,6,26,,,,,tertiary,2005-08-19 00:00:00,,Field Day,0
1322800825,,Cosgrove,,Ciarán,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-01-19 00:00:00,,,0
1322937695,,Ní Laoire,,Caitríona,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-16 00:00:00,"NIRSA, Maynooth",,0
1323294465,,Pierre,,Brigitta,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,unknown,2005-08-18 00:00:00,,KR,0
1323396441,,O'Brien,,Mabel,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-09-02 00:00:00,,Irish Statesman,0
1323500244,,Parnell,,Fanny,,,JM,female,,,0,0,0,1848,9,4,Avondale,Wicklow,Ireland,0,0,1882,7,20,Bordentown,,USA,"Paris, USA",home,2005-08-08 00:00:00,,Field Day; NDNB,0
1324797483,,Barry,,Kathleen,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Pennsylvania,,2005-08-19 00:00:00,,UCG Women's Studies Centre Review,0
1324872944,,Perry,,John,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-10-20 00:00:00,,,0
1325169828,,McKenna,,Yvonne,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-12-08 00:00:00,,,0
1326654604,,Lapisardi,,Frederick,,S.,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-01-12 00:00:00,,,0
1327018317,,O'Brien,,Joanne,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-09-12 00:00:00,,,0
1327323578,,Wong,,,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-10 00:00:00,,,0
1327373817,,Quigley,,Nina,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,"Inishowen, Co. Donegal",,2006-05-15 00:00:00,Member of Verbal Arts Centre Writing Group and 'Shy Wolf Collective' in Derry since 1997. 'Born of Irish-Italian parentage'.,Honest Ulsterman 1998; Cork Literary Review 7 (2000).,0
1328368082,,Ryan,,Aine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,"Westport, Co. Mayo",,2006-02-01 00:00:00,,Cyphers 21 (1984),0
1328931938,,Ní Bheaglaoich,,Seosaimhín,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-09 00:00:00,,,0
1329220109,,Hoyer,,Maria,,A.,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-11-07 00:00:00,,,0
1329303507,,Donovan,,Mary,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-30 00:00:00,"Fiction/short story writer, fl. 1978","New Irish Writing, The Irish Press, 29 April 1978",0
1329656845,Hon.,Macnaghten,,Helen,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,Chair of the Northern Committee of the Irishwomen's Suffrage Federation.,Irish Citizen,0
1329713462,,Gleeson,,Delia,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-01-19 00:00:00,,New Ireland Review 1903,0
1330707485,,Brady,,Eilís,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-23 00:00:00,,"Monica Cullinan, The Private Witness: A Selective Bibliography of Literary Writings by Irish Women 1960-1992. MA Thesis, WERRC, UCD, 1992",0
1330826518,,Gillilan,,Pamela,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-09-12 00:00:00,Poet,Honest Ulsterman 1980,0
1331332685,,Fitzgerald,,Betty,,T,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,unknown,2005-08-23 00:00:00,,KR,0
1331800248,,Murphy,,Patsy,,J,,female,,0,0,0,0,1941,0,0,,,England,0,0,0,0,0,,,,"England, Paris, London, Dublin, Donegal",tertiary,2007-07-20 00:00:00,,,0
1333037429,,Martin,,Selina,,,,female,,0,0,1,0,1819,0,0,,,,1,0,1833,0,0,,,,"Ulster, Italy",unknown,2006-11-02 00:00:00,"Religious, history, travel and children's fiction writer",,0
1333076918,Mrs,Orpen,,Adela,,Elizabeth,,female,Published under,0,0,0,0,1856,0,0,,,,0,0,1928,0,0,,,,,unknown,2007-07-31 00:00:00,Novelist and travel writer,,0
1334676442,,Hacker,,Marilyn,,,,female,,0,0,0,0,0,0,0,,,USA,0,0,0,0,0,,,,New York,,2005-11-18 00:00:00,Poet. Editor of the Kenyon Review,Poetry Ireland Review 41 (1994),0
1335328312,,Roberts,,Connie,,,,female,,0,0,0,0,0,0,0,,,Ireland,0,0,0,0,0,,,,New York,,2006-02-13 00:00:00,Poet. Grew up in an industrial school in Ireland in the 1960s and 70s. Lives in New York State.,Irish Pages 2 (2002/3),0
1335501545,,Coady,,Michael,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-22 00:00:00,,Poetry Ireland Review 48 (1996),0
